MsgID.STATE,1527348119.8947570,False,False
MsgID.LOCAL_VELOCITY,1527348206.5187869,6.8300000,-0.1400000,-0.0700000
MsgID.LOCAL_POSITION,1527348206.5254061,370.5777588,-53.7310524,-4.9927239
MsgID.LOCAL_VELOCITY,1527348206.5254061,6.8856173,-0.1547994,-0.0776240
MsgID.GLOBAL_POSITION,1527348206.7679303,-122.3980595,37.7958306,5.0010000
MsgID.LOCAL_VELOCITY,1527348206.7679303,7.6900000,-0.2600000,-0.0300000
MsgID.LOCAL_POSITION,1527348206.7763970,372.3612976,-53.9128799,-5.0017934
MsgID.LOCAL_VELOCITY,1527348206.7763970,7.7588506,-0.2710108,-0.0428228
MsgID.STATE,1527348206.9777765,True,True
MsgID.GLOBAL_HOME,1527348206.9816144,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348207.0227942,-122.3980619,37.7958469,4.9980000
MsgID.LOCAL_VELOCITY,1527348207.0227942,8.3700000,-0.3300000,0.0200000
MsgID.LOCAL_POSITION,1527348207.0258839,374.1849976,-54.1079979,-4.9983106
MsgID.LOCAL_VELOCITY,1527348207.0258839,8.4109592,-0.3351704,0.0258909
MsgID.GLOBAL_POSITION,1527348207.2695975,-122.3980615,37.7958669,5.0020000
MsgID.LOCAL_VELOCITY,1527348207.2695975,8.6900000,-0.3400000,0.0100000
MsgID.LOCAL_POSITION,1527348207.2768028,376.3519592,-54.0653114,-5.0023146
MsgID.LOCAL_VELOCITY,1527348207.2768028,8.7023420,-0.3414694,0.0148564
MsgID.GLOBAL_POSITION,1527348207.5201283,-122.3980605,37.7958871,5.0080000
MsgID.LOCAL_VELOCITY,1527348207.5201283,8.7800000,-0.3600000,0.0400000
MsgID.LOCAL_POSITION,1527348207.5264385,378.6244202,-53.9763603,-5.0090151
MsgID.LOCAL_VELOCITY,1527348207.5264385,8.7809143,-0.3641171,0.0547035
MsgID.GLOBAL_POSITION,1527348207.7692769,-122.3980624,37.7959062,5.0090000
MsgID.LOCAL_VELOCITY,1527348207.7692769,8.8100000,-0.4100000,0.1000000
MsgID.LOCAL_POSITION,1527348207.7761140,380.7610474,-54.1622314,-5.0097861
MsgID.LOCAL_VELOCITY,1527348207.7761140,8.8131304,-0.4149131,0.1111666
MsgID.STATE,1527348207.9778216,True,True
MsgID.GLOBAL_HOME,1527348207.9817929,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348208.0229609,-122.3980652,37.7959278,5.0160000
MsgID.LOCAL_VELOCITY,1527348208.0229609,8.8500000,-0.4200000,0.0700000
MsgID.LOCAL_POSITION,1527348208.0271103,383.1908569,-54.4024391,-5.0169773
MsgID.LOCAL_VELOCITY,1527348208.0271103,8.8571930,-0.4257093,0.0801824
MsgID.GLOBAL_POSITION,1527348208.2691896,-122.3980661,37.7959481,5.0180000
MsgID.LOCAL_VELOCITY,1527348208.2691896,8.8500000,-0.3900000,0.1500000
MsgID.LOCAL_POSITION,1527348208.2793362,385.4398804,-54.4768982,-5.0180764
MsgID.LOCAL_VELOCITY,1527348208.2793362,8.8558035,-0.3933296,0.1607361
MsgID.GLOBAL_POSITION,1527348208.5201664,-122.3980654,37.7959682,5.0080000
MsgID.LOCAL_VELOCITY,1527348208.5201664,8.8600000,-0.3800000,0.1600000
MsgID.LOCAL_POSITION,1527348208.5285523,387.7207336,-54.4103622,-5.0080719
MsgID.LOCAL_VELOCITY,1527348208.5285523,8.8637037,-0.3878469,0.1588762
MsgID.GLOBAL_POSITION,1527348208.7705939,-122.3980670,37.7959874,5.0040000
MsgID.LOCAL_VELOCITY,1527348208.7705939,8.8800000,-0.4300000,0.0900000
MsgID.LOCAL_POSITION,1527348208.7792826,389.7836914,-54.5730782,-5.0048289
MsgID.LOCAL_VELOCITY,1527348208.7792826,8.8811836,-0.4407009,0.0902671
MsgID.STATE,1527348208.9781380,True,True
MsgID.GLOBAL_HOME,1527348208.9824014,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348209.0227735,-122.3980693,37.7960068,5.0010000
MsgID.LOCAL_VELOCITY,1527348209.0227735,8.8700000,-0.4500000,0.0800000
MsgID.LOCAL_POSITION,1527348209.0302627,391.8724060,-54.7628250,-5.0013671
MsgID.LOCAL_VELOCITY,1527348209.0302627,8.8761377,-0.4518027,0.0823661
MsgID.GLOBAL_POSITION,1527348209.2710035,-122.3980705,37.7960257,4.9880000
MsgID.LOCAL_VELOCITY,1527348209.2710035,8.8700000,-0.4000000,0.0400000
MsgID.LOCAL_POSITION,1527348209.2812896,394.0460815,-54.8667603,-4.9882455
MsgID.LOCAL_VELOCITY,1527348209.2812896,8.8679428,-0.3965944,0.0330825
MsgID.GLOBAL_POSITION,1527348209.5207748,-122.3980701,37.7960450,4.9880000
MsgID.LOCAL_VELOCITY,1527348209.5207748,8.1000000,-0.3200000,-0.0800000
MsgID.LOCAL_POSITION,1527348209.5297291,396.1215210,-54.8314590,-4.9889112
MsgID.LOCAL_VELOCITY,1527348209.5297291,8.0640583,-0.3220482,-0.0811099
MsgID.GLOBAL_POSITION,1527348209.7694037,-122.3980714,37.7960626,4.9890000
MsgID.LOCAL_VELOCITY,1527348209.7694037,6.1700000,-0.2900000,-0.1100000
MsgID.LOCAL_POSITION,1527348209.7798872,398.0598755,-54.9533882,-4.9892521
MsgID.LOCAL_VELOCITY,1527348209.7798872,6.1223402,-0.2957205,-0.1144140
MsgID.STATE,1527348209.9791813,True,True
MsgID.GLOBAL_HOME,1527348209.9834259,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348210.0271344,-122.3980741,37.7960755,4.9920000
MsgID.LOCAL_VELOCITY,1527348210.0271344,5.0200000,-0.8000000,-0.0900000
MsgID.LOCAL_POSITION,1527348210.0341196,399.4551392,-55.1831665,-4.9920497
MsgID.LOCAL_VELOCITY,1527348210.0341196,5.0252404,-0.8050311,-0.0931399
MsgID.GLOBAL_POSITION,1527348210.2711112,-122.3980768,37.7960865,4.9830000
MsgID.LOCAL_VELOCITY,1527348210.2711112,5.2200000,-1.9600000,-0.1200000
MsgID.LOCAL_POSITION,1527348210.2796183,400.7038574,-55.4302483,-4.9837661
MsgID.LOCAL_VELOCITY,1527348210.2796183,5.2228684,-1.9844068,-0.1268479
MsgID.GLOBAL_POSITION,1527348210.5200574,-122.3980840,37.7960984,4.9900000
MsgID.LOCAL_VELOCITY,1527348210.5200574,5.0600000,-3.1300000,-0.1200000
MsgID.LOCAL_POSITION,1527348210.5287611,402.0022278,-56.0673332,-4.9907684
MsgID.LOCAL_VELOCITY,1527348210.5287611,5.0637403,-3.1433232,-0.1198769
MsgID.GLOBAL_POSITION,1527348210.7717924,-122.3980947,37.7961086,4.9950000
MsgID.LOCAL_VELOCITY,1527348210.7717924,4.4700000,-4.1300000,-0.0800000
MsgID.LOCAL_POSITION,1527348210.7804327,403.1687622,-57.0534286,-4.9953208
MsgID.LOCAL_VELOCITY,1527348210.7804327,4.4424758,-4.1660910,-0.0886236
MsgID.STATE,1527348210.9778976,True,True
MsgID.GLOBAL_HOME,1527348210.9818189,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348211.0228419,-122.3981079,37.7961187,5.0020000
MsgID.LOCAL_VELOCITY,1527348211.0228419,3.1800000,-4.5500000,-0.0300000
MsgID.LOCAL_POSITION,1527348211.0310020,404.2560730,-58.1911774,-5.0026550
MsgID.LOCAL_VELOCITY,1527348211.0310020,3.1814220,-4.5535698,-0.0400105
MsgID.GLOBAL_POSITION,1527348211.2707455,-122.3981207,37.7961243,5.0090000
MsgID.LOCAL_VELOCITY,1527348211.2707455,1.7700000,-4.0400000,0.0100000
MsgID.LOCAL_POSITION,1527348211.2828004,404.8982239,-59.3886528,-5.0100093
MsgID.LOCAL_VELOCITY,1527348211.2828004,1.6915779,-3.9957697,0.0285100
MsgID.GLOBAL_POSITION,1527348211.5215912,-122.3981287,37.7961251,5.0060000
MsgID.LOCAL_VELOCITY,1527348211.5215912,0.6200000,-3.0000000,0.0600000
MsgID.LOCAL_POSITION,1527348211.5319850,404.9621887,-60.0565910,-5.0060005
MsgID.LOCAL_VELOCITY,1527348211.5319850,0.5871139,-2.9587595,0.0615195
MsgID.GLOBAL_POSITION,1527348211.7705085,-122.3981359,37.7961251,4.9990000
MsgID.LOCAL_VELOCITY,1527348211.7705085,0.0300000,-2.8100000,0.0100000
MsgID.LOCAL_POSITION,1527348211.8108768,404.9541016,-60.7471199,-4.9996505
MsgID.LOCAL_VELOCITY,1527348211.8108768,0.0246049,-2.8693998,0.0297012
MsgID.STATE,1527348211.9779212,True,True
MsgID.GLOBAL_HOME,1527348211.9826214,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348212.0266752,-122.3981461,37.7961250,4.9940000
MsgID.LOCAL_VELOCITY,1527348212.0266752,0.1200000,-3.9000000,-0.0100000
MsgID.LOCAL_POSITION,1527348212.0330706,404.9641113,-61.6246033,-4.9950337
MsgID.LOCAL_VELOCITY,1527348212.0330706,0.1296246,-3.9424644,-0.0123139
MsgID.GLOBAL_POSITION,1527348212.2713370,-122.3981568,37.7961268,4.9900000
MsgID.LOCAL_VELOCITY,1527348212.2713370,0.1200000,-4.1300000,0.0000000
MsgID.LOCAL_POSITION,1527348212.2840199,405.1614075,-62.5665321,-4.9906182
MsgID.LOCAL_VELOCITY,1527348212.2840199,0.1236989,-4.1269045,-0.0076213
MsgID.GLOBAL_POSITION,1527348212.5213373,-122.3981692,37.7961262,4.9920000
MsgID.LOCAL_VELOCITY,1527348212.5213373,-0.0600000,-3.3300000,-0.0100000
MsgID.LOCAL_POSITION,1527348212.5338838,405.0708618,-63.6894569,-4.9928970
MsgID.LOCAL_VELOCITY,1527348212.5338838,-0.0782978,-3.2627401,-0.0238463
MsgID.GLOBAL_POSITION,1527348212.7722330,-122.3981777,37.7961264,4.9970000
MsgID.LOCAL_VELOCITY,1527348212.7722330,0.1400000,-2.7600000,-0.0200000
MsgID.LOCAL_POSITION,1527348212.8149571,405.1137695,-64.3974762,-4.9976950
MsgID.LOCAL_VELOCITY,1527348212.8149571,0.1496485,-2.7617323,-0.0231231
MsgID.STATE,1527348212.9792333,True,True
MsgID.GLOBAL_HOME,1527348212.9834220,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348213.0267866,-122.3981854,37.7961294,5.0010000
MsgID.LOCAL_VELOCITY,1527348213.0267866,1.1800000,-3.3800000,-0.0100000
MsgID.LOCAL_POSITION,1527348213.0335920,405.4463196,-65.1061935,-5.0014772
MsgID.LOCAL_VELOCITY,1527348213.0335920,1.2263627,-3.4058030,-0.0195739
MsgID.GLOBAL_POSITION,1527348213.2716968,-122.3981939,37.7961311,5.0050000
MsgID.LOCAL_VELOCITY,1527348213.2716968,2.2000000,-3.8500000,0.0400000
MsgID.LOCAL_POSITION,1527348213.2844098,405.6481628,-65.8798447,-5.0048885
MsgID.LOCAL_VELOCITY,1527348213.2844098,2.2462220,-3.8674099,0.0529588
MsgID.GLOBAL_POSITION,1527348213.5212519,-122.3982076,37.7961376,5.0030000
MsgID.LOCAL_VELOCITY,1527348213.5212519,3.1700000,-3.7600000,0.0600000
MsgID.LOCAL_POSITION,1527348213.5340290,406.3633728,-67.0662537,-5.0034046
MsgID.LOCAL_VELOCITY,1527348213.5340290,3.1827548,-3.7564797,0.0698621
MsgID.GLOBAL_POSITION,1527348213.7714963,-122.3982164,37.7961455,5.0100000
MsgID.LOCAL_VELOCITY,1527348213.7714963,3.1600000,-2.7200000,0.0600000
MsgID.LOCAL_POSITION,1527348213.7838833,407.2567139,-67.8462143,-5.0108738
MsgID.LOCAL_VELOCITY,1527348213.7838833,3.1422749,-2.6828375,0.0696554
MsgID.STATE,1527348213.9795218,True,True
MsgID.GLOBAL_HOME,1527348213.9843805,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348214.0268524,-122.3982211,37.7961516,5.0110000
MsgID.LOCAL_VELOCITY,1527348214.0268524,2.4200000,-2.4800000,0.1300000
MsgID.LOCAL_POSITION,1527348214.0349109,407.9246826,-68.2627563,-5.0115433
MsgID.LOCAL_VELOCITY,1527348214.0349109,2.4119358,-2.5063889,0.1353439
MsgID.GLOBAL_POSITION,1527348214.2712817,-122.3982295,37.7961566,5.0130000
MsgID.LOCAL_VELOCITY,1527348214.2712817,1.8600000,-3.5600000,0.1300000
MsgID.LOCAL_POSITION,1527348214.2866688,408.4721375,-69.0135651,-5.0131726
MsgID.LOCAL_VELOCITY,1527348214.2866688,1.8571099,-3.5781751,0.1342084
MsgID.GLOBAL_POSITION,1527348214.5218966,-122.3982422,37.7961597,5.0060000
MsgID.LOCAL_VELOCITY,1527348214.5218966,1.1100000,-4.4300000,0.1000000
MsgID.LOCAL_POSITION,1527348214.5361404,408.8139343,-70.1500473,-5.0063682
MsgID.LOCAL_VELOCITY,1527348214.5361404,1.1004071,-4.4467230,0.1107499
MsgID.GLOBAL_POSITION,1527348214.7728252,-122.3982569,37.7961600,5.0070000
MsgID.LOCAL_VELOCITY,1527348214.7728252,-0.0700000,-4.6500000,0.0300000
MsgID.LOCAL_POSITION,1527348214.7859156,408.8372498,-71.4521713,-5.0078111
MsgID.LOCAL_VELOCITY,1527348214.7859156,-0.0919317,-4.6478539,0.0292068
MsgID.STATE,1527348214.9787073,True,True
MsgID.GLOBAL_HOME,1527348214.9842098,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348215.0269096,-122.3982674,37.7961587,4.9970000
MsgID.LOCAL_VELOCITY,1527348215.0269096,-0.9500000,-3.6400000,0.0200000
MsgID.LOCAL_POSITION,1527348215.0360789,408.6999207,-72.3664932,-4.9977765
MsgID.LOCAL_VELOCITY,1527348215.0360789,-0.9580266,-3.6436620,0.0270731
MsgID.GLOBAL_POSITION,1527348215.2719738,-122.3982744,37.7961577,4.9860000
MsgID.LOCAL_VELOCITY,1527348215.2719738,-0.9500000,-3.1400000,-0.0700000
MsgID.LOCAL_POSITION,1527348215.3148580,408.5864258,-73.0160904,-4.9864526
MsgID.LOCAL_VELOCITY,1527348215.3148580,-0.9319493,-3.1712191,-0.0871916
MsgID.GLOBAL_POSITION,1527348215.5219777,-122.3982861,37.7961576,4.9740000
MsgID.LOCAL_VELOCITY,1527348215.5219777,-0.1200000,-4.1200000,-0.1400000
MsgID.LOCAL_POSITION,1527348215.5366297,408.5754395,-74.0290756,-4.9743643
MsgID.LOCAL_VELOCITY,1527348215.5366297,-0.1206138,-4.1279960,-0.1487311
MsgID.GLOBAL_POSITION,1527348215.7719104,-122.3982994,37.7961562,4.9730000
MsgID.LOCAL_VELOCITY,1527348215.7719104,0.7100000,-4.9200000,-0.2700000
MsgID.LOCAL_POSITION,1527348215.7873316,408.4156494,-75.2310944,-4.9732881
MsgID.LOCAL_VELOCITY,1527348215.7873316,0.7308524,-4.9332781,-0.2749562
MsgID.STATE,1527348215.9795539,True,True
MsgID.GLOBAL_HOME,1527348215.9841347,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348216.0265510,-122.3983126,37.7961583,4.9750000
MsgID.LOCAL_VELOCITY,1527348216.0265510,1.7400000,-4.9000000,-0.2100000
MsgID.LOCAL_POSITION,1527348216.0371039,408.6491089,-76.3883286,-4.9755421
MsgID.LOCAL_VELOCITY,1527348216.0371039,1.7444217,-4.9000874,-0.2144034
MsgID.GLOBAL_POSITION,1527348216.2743478,-122.3983275,37.7961636,4.9820000
MsgID.LOCAL_VELOCITY,1527348216.2743478,2.1900000,-3.7900000,-0.2200000
MsgID.LOCAL_POSITION,1527348216.2861915,409.2469177,-77.7153778,-4.9820385
MsgID.LOCAL_VELOCITY,1527348216.2861915,2.1969223,-3.7941709,-0.2244914
MsgID.GLOBAL_POSITION,1527348216.5233777,-122.3983366,37.7961696,4.9910000
MsgID.LOCAL_VELOCITY,1527348216.5233777,2.3600000,-3.0600000,-0.1400000
MsgID.LOCAL_POSITION,1527348216.5665200,409.9116211,-78.5285492,-4.9918251
MsgID.LOCAL_VELOCITY,1527348216.5665200,2.3692253,-3.0597081,-0.1449380
MsgID.GLOBAL_POSITION,1527348216.7735658,-122.3983427,37.7961763,5.0000000
MsgID.LOCAL_VELOCITY,1527348216.7735658,3.1000000,-2.8400000,-0.0200000
MsgID.LOCAL_POSITION,1527348216.7900586,410.7369385,-79.1110916,-5.0003762
MsgID.LOCAL_VELOCITY,1527348216.7900586,3.1378522,-2.8082745,-0.0172276
MsgID.STATE,1527348216.9802210,True,True
MsgID.GLOBAL_HOME,1527348216.9842248,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348217.0270967,-122.3983491,37.7961840,5.0110000
MsgID.LOCAL_VELOCITY,1527348217.0270967,2.8600000,-2.2300000,0.0200000
MsgID.LOCAL_POSITION,1527348217.0393457,411.5705566,-79.6909866,-5.0126381
MsgID.LOCAL_VELOCITY,1527348217.0393457,2.7877960,-2.1723444,0.0251443
MsgID.GLOBAL_POSITION,1527348217.2738240,-122.3983569,37.7961889,5.0220000
MsgID.LOCAL_VELOCITY,1527348217.2738240,2.3900000,-1.5400000,0.1000000
MsgID.LOCAL_POSITION,1527348217.3148859,412.0798035,-80.3577881,-5.0232334
MsgID.LOCAL_VELOCITY,1527348217.3148859,2.4361675,-1.5032401,0.1256164
MsgID.GLOBAL_POSITION,1527348217.5243039,-122.3983599,37.7961937,5.0220000
MsgID.LOCAL_VELOCITY,1527348217.5243039,3.4400000,-0.7500000,0.1900000
MsgID.LOCAL_POSITION,1527348217.5392401,412.6282654,-80.5932159,-5.0228119
MsgID.LOCAL_VELOCITY,1527348217.5392401,3.4999216,-0.6960894,0.1870794
MsgID.GLOBAL_POSITION,1527348217.7743313,-122.3983602,37.7962035,5.0210000
MsgID.LOCAL_VELOCITY,1527348217.7743313,3.9100000,0.1500000,0.1900000
MsgID.LOCAL_POSITION,1527348217.7892869,413.7519531,-80.6165237,-5.0212793
MsgID.LOCAL_VELOCITY,1527348217.7892869,3.9027536,0.1944061,0.2028968
MsgID.STATE,1527348217.9789774,True,True
MsgID.GLOBAL_HOME,1527348217.9837723,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348218.0267515,-122.3983588,37.7962126,5.0190000
MsgID.LOCAL_VELOCITY,1527348218.0267515,3.1000000,0.6700000,0.1700000
MsgID.LOCAL_POSITION,1527348218.0401762,414.6985474,-80.4930573,-5.0196710
MsgID.LOCAL_VELOCITY,1527348218.0401762,3.0829158,0.6797647,0.1794903
MsgID.GLOBAL_POSITION,1527348218.2745552,-122.3983557,37.7962171,5.0140000
MsgID.LOCAL_VELOCITY,1527348218.2745552,2.4700000,0.6200000,0.1800000
MsgID.LOCAL_POSITION,1527348218.3150873,415.2259521,-80.1990509,-5.0137081
MsgID.LOCAL_VELOCITY,1527348218.3150873,2.5206790,0.5956674,0.1999641
MsgID.GLOBAL_POSITION,1527348218.5245063,-122.3983561,37.7962229,5.0040000
MsgID.LOCAL_VELOCITY,1527348218.5245063,3.8300000,0.2000000,0.0900000
MsgID.LOCAL_POSITION,1527348218.5398376,415.8839111,-80.2699432,-5.0044165
MsgID.LOCAL_VELOCITY,1527348218.5398376,3.9321094,0.1806964,0.0762489
MsgID.GLOBAL_POSITION,1527348218.7750607,-122.3983569,37.7962333,5.0090000
MsgID.LOCAL_VELOCITY,1527348218.7750607,4.9900000,-0.1700000,0.0100000
MsgID.LOCAL_POSITION,1527348218.7907650,417.0672607,-80.3165817,-5.0099516
MsgID.LOCAL_VELOCITY,1527348218.7907650,5.0444741,-0.1915754,0.0223496
MsgID.STATE,1527348218.9794877,True,True
MsgID.GLOBAL_HOME,1527348218.9836304,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348219.0274224,-122.3983569,37.7962465,4.9980000
MsgID.LOCAL_VELOCITY,1527348219.0274224,5.7400000,-0.6300000,0.0100000
MsgID.LOCAL_POSITION,1527348219.0404253,418.5609436,-80.3464355,-4.9979854
MsgID.LOCAL_VELOCITY,1527348219.0404253,5.7672610,-0.6692984,0.0046252
MsgID.GLOBAL_POSITION,1527348219.2761743,-122.3983606,37.7962584,4.9860000
MsgID.LOCAL_VELOCITY,1527348219.2761743,5.2500000,-0.9100000,-0.0300000
MsgID.LOCAL_POSITION,1527348219.2898297,419.8421021,-80.6688004,-4.9857197
MsgID.LOCAL_VELOCITY,1527348219.2898297,5.1687279,-0.9156120,-0.0387170
MsgID.GLOBAL_POSITION,1527348219.5250347,-122.3983616,37.7962682,4.9820000
MsgID.LOCAL_VELOCITY,1527348219.5250347,3.5000000,-0.7700000,-0.1300000
MsgID.LOCAL_POSITION,1527348219.5404782,420.9407043,-80.7455902,-4.9828472
MsgID.LOCAL_VELOCITY,1527348219.5404782,3.3804069,-0.7625766,-0.1307414
MsgID.GLOBAL_POSITION,1527348219.7767668,-122.3983632,37.7962759,4.9930000
MsgID.LOCAL_VELOCITY,1527348219.7767668,2.7100000,-0.5400000,-0.1300000
MsgID.LOCAL_POSITION,1527348219.8185530,421.7434692,-80.8878021,-4.9938240
MsgID.LOCAL_VELOCITY,1527348219.8185530,2.7414746,-0.5406641,-0.1310952
MsgID.STATE,1527348219.9796150,True,True
MsgID.GLOBAL_HOME,1527348219.9837143,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348220.0265937,-122.3983631,37.7962828,4.9940000
MsgID.LOCAL_VELOCITY,1527348220.0265937,3.6200000,-0.3900000,-0.0800000
MsgID.LOCAL_POSITION,1527348220.0393348,422.5239258,-80.8754578,-4.9942684
MsgID.LOCAL_VELOCITY,1527348220.0393348,3.6506031,-0.3861106,-0.0846033
MsgID.GLOBAL_POSITION,1527348220.2756760,-122.3983653,37.7962908,4.9920000
MsgID.LOCAL_VELOCITY,1527348220.2756760,3.3000000,-0.2900000,-0.0700000
MsgID.LOCAL_POSITION,1527348220.2909143,423.4341125,-81.0900116,-4.9921031
MsgID.LOCAL_VELOCITY,1527348220.2909143,3.2379000,-0.2832419,-0.0655597
MsgID.GLOBAL_POSITION,1527348220.5255349,-122.3983654,37.7962978,4.9950000
MsgID.LOCAL_VELOCITY,1527348220.5255349,2.6900000,0.1200000,-0.0800000
MsgID.LOCAL_POSITION,1527348220.5665698,424.2082520,-81.0675354,-4.9962134
MsgID.LOCAL_VELOCITY,1527348220.5665698,2.7201569,0.1665964,-0.0630483
MsgID.GLOBAL_POSITION,1527348220.7760119,-122.3983639,37.7963056,5.0030000
MsgID.LOCAL_VELOCITY,1527348220.7760119,3.5800000,0.9000000,-0.0100000
MsgID.LOCAL_POSITION,1527348220.7909095,425.0738831,-80.9425125,-5.0030465
MsgID.LOCAL_VELOCITY,1527348220.7909095,3.6441865,0.9641287,-0.0146333
MsgID.STATE,1527348220.9805806,True,True
MsgID.GLOBAL_HOME,1527348220.9843585,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348221.0265555,-122.3983623,37.7963133,5.0000000
MsgID.LOCAL_VELOCITY,1527348221.0265555,4.1800000,1.8500000,0.0100000
MsgID.LOCAL_POSITION,1527348221.0412779,425.9444580,-80.7761307,-5.0003986
MsgID.LOCAL_VELOCITY,1527348221.0412779,4.1965265,1.9240674,0.0288844
MsgID.GLOBAL_POSITION,1527348221.2768397,-122.3983548,37.7963228,5.0000000
MsgID.LOCAL_VELOCITY,1527348221.2768397,3.9600000,2.5500000,-0.0100000
MsgID.LOCAL_POSITION,1527348221.2917211,427.0079041,-80.0849609,-5.0004349
MsgID.LOCAL_VELOCITY,1527348221.2917211,3.9154325,2.5675607,-0.0284723
MsgID.GLOBAL_POSITION,1527348221.5272138,-122.3983474,37.7963307,5.0000000
MsgID.LOCAL_VELOCITY,1527348221.5272138,2.8600000,2.3000000,0.0000000
MsgID.LOCAL_POSITION,1527348221.5420284,427.8516235,-79.4376526,-5.0003204
MsgID.LOCAL_VELOCITY,1527348221.5420284,2.7667630,2.2620344,0.0227881
MsgID.GLOBAL_POSITION,1527348221.7771072,-122.3983410,37.7963353,4.9990000
MsgID.LOCAL_VELOCITY,1527348221.7771072,2.2100000,1.8100000,0.0000000
MsgID.LOCAL_POSITION,1527348221.8185091,428.3638306,-78.8748474,-4.9996138
MsgID.LOCAL_VELOCITY,1527348221.8185091,2.2685003,1.8065336,-0.0088160
MsgID.STATE,1527348221.9789195,True,True
MsgID.GLOBAL_HOME,1527348221.9851463,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348222.0279019,-122.3983363,37.7963430,5.0020000
MsgID.LOCAL_VELOCITY,1527348222.0279019,3.5500000,1.6600000,-0.0200000
MsgID.LOCAL_POSITION,1527348222.0410662,429.2427063,-78.4743500,-5.0024562
MsgID.LOCAL_VELOCITY,1527348222.0410662,3.6631830,1.6563131,-0.0260137
MsgID.GLOBAL_POSITION,1527348222.2788613,-122.3983319,37.7963521,5.0020000
MsgID.LOCAL_VELOCITY,1527348222.2788613,4.7200000,1.4100000,0.0200000
MsgID.LOCAL_POSITION,1527348222.2931921,430.2749329,-78.0608444,-5.0018740
MsgID.LOCAL_VELOCITY,1527348222.2931921,4.7976613,1.3823066,0.0314216
MsgID.GLOBAL_POSITION,1527348222.5283804,-122.3983281,37.7963630,4.9950000
MsgID.LOCAL_VELOCITY,1527348222.5283804,5.5400000,0.7800000,-0.0400000
MsgID.LOCAL_POSITION,1527348222.5419393,431.4954224,-77.7620010,-4.9962325
MsgID.LOCAL_VELOCITY,1527348222.5419393,5.5667176,0.7363007,-0.0383813
MsgID.GLOBAL_POSITION,1527348222.7787006,-122.3983281,37.7963752,4.9950000
MsgID.LOCAL_VELOCITY,1527348222.7787006,5.1700000,0.1600000,-0.0300000
MsgID.LOCAL_POSITION,1527348222.7934499,432.8289185,-77.7565460,-4.9953856
MsgID.LOCAL_VELOCITY,1527348222.7934499,5.1080551,0.1398608,-0.0343955
MsgID.STATE,1527348222.9792683,True,True
MsgID.GLOBAL_HOME,1527348222.9839890,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348223.0298743,-122.3983267,37.7963849,4.9920000
MsgID.LOCAL_VELOCITY,1527348223.0298743,3.5700000,-0.1700000,-0.0600000
MsgID.LOCAL_POSITION,1527348223.0421805,433.8834839,-77.6411896,-4.9931202
MsgID.LOCAL_VELOCITY,1527348223.0421805,3.4676657,-0.1898029,-0.0618171
MsgID.GLOBAL_POSITION,1527348223.2788982,-122.3983296,37.7963918,4.9920000
MsgID.LOCAL_VELOCITY,1527348223.2788982,1.9600000,-0.2000000,-0.0600000
MsgID.LOCAL_POSITION,1527348223.2920206,434.6366577,-77.9111557,-4.9924097
MsgID.LOCAL_VELOCITY,1527348223.2920206,1.8588518,-0.1947688,-0.0768751
MsgID.GLOBAL_POSITION,1527348223.5280600,-122.3983305,37.7963956,4.9930000
MsgID.LOCAL_VELOCITY,1527348223.5280600,0.5500000,-0.1400000,-0.0800000
MsgID.LOCAL_POSITION,1527348223.5431583,435.0271912,-77.9740219,-4.9934850
MsgID.LOCAL_VELOCITY,1527348223.5431583,0.4546942,-0.1371830,-0.0913281
MsgID.GLOBAL_POSITION,1527348223.7804830,-122.3983291,37.7963947,4.9930000
MsgID.LOCAL_VELOCITY,1527348223.7804830,-0.6900000,-0.0900000,-0.0800000
MsgID.LOCAL_POSITION,1527348223.7930450,434.8940735,-77.8413162,-4.9935560
MsgID.LOCAL_VELOCITY,1527348223.7930450,-0.7820618,-0.1010043,-0.0845638
MsgID.STATE,1527348223.9805179,True,True
MsgID.GLOBAL_HOME,1527348223.9850476,-122.3974533,37.7924804,0.0000000
